granularity,record_id,repo_url,commit,batch_ids,source_entry_ids,ghsa,cve
entry_points,entry-point-00076,https://github.com/mlflow/mlflow,ba41980d604d7fd7964b038945989a5077d1a645,"[""mixed-04""]","[""entry-00101""]","[""GHSA-4X5P-F36R-MXXR""]","[""CVE-2025-10279""]"
entry_points,entry-point-00077,https://github.com/mlflow/mlflow,ba41980d604d7fd7964b038945989a5077d1a645,"[""mixed-04""]","[""entry-00102""]","[""GHSA-4X5P-F36R-MXXR""]","[""CVE-2025-10279""]"
entry_points,entry-point-00078,https://github.com/modelcontextprotocol/typescript-sdk,50d9fa3cd12e807e7963bcb9e1548786d3d5d941,"[""mixed-04""]","[""entry-00114""]","[""GHSA-345P-7CG4-V4C7""]","[""CVE-2026-25536""]"
entry_points,entry-point-00079,https://github.com/modelcontextprotocol/typescript-sdk,50d9fa3cd12e807e7963bcb9e1548786d3d5d941,"[""mixed-04""]","[""entry-00115""]","[""GHSA-345P-7CG4-V4C7""]","[""CVE-2026-25536""]"
entry_points,entry-point-00080,https://github.com/n8n-io/n8n,008cd8d08369ad188625fb5efaa6fa3707c1548e,"[""mixed-01""]","[""entry-00083""]","[""GHSA-V98V-FF95-F3CP""]","[""CVE-2025-68613""]"
entry_points,entry-point-00081,https://github.com/n8n-io/n8n,008cd8d08369ad188625fb5efaa6fa3707c1548e,"[""mixed-01""]","[""entry-00082""]","[""GHSA-V98V-FF95-F3CP""]","[""CVE-2025-68613""]"
entry_points,entry-point-00082,https://github.com/n8n-io/n8n,24af748fd3c809920afddfe58bf99c7fce6063d9,"[""mixed-01""]","[""entry-00113""]","[""GHSA-HV53-3329-VMRM""]","[""CVE-2026-25056""]"
entry_points,entry-point-00083,https://github.com/n8n-io/n8n,3af9095245be3aaad6bc16622f379f79c6c6068f,"[""mixed-01""]","[""entry-00189""]","[""GHSA-2P9H-RQJW-GM92""]","[""CVE-2026-27578""]"
entry_points,entry-point-00084,https://github.com/n8n-io/n8n,3af9095245be3aaad6bc16622f379f79c6c6068f,"[""mixed-01""]","[""entry-00190""]","[""GHSA-2P9H-RQJW-GM92""]","[""CVE-2026-27578""]"
entry_points,entry-point-00085,https://github.com/n8n-io/n8n,3af9095245be3aaad6bc16622f379f79c6c6068f,"[""mixed-01""]","[""entry-00174""]","[""GHSA-JJPJ-P2WH-QF23""]","[""CVE-2026-27495""]"
entry_points,entry-point-00086,https://github.com/n8n-io/n8n,3af9095245be3aaad6bc16622f379f79c6c6068f,"[""mixed-01""]","[""entry-00175""]","[""GHSA-JJPJ-P2WH-QF23""]","[""CVE-2026-27495""]"
entry_points,entry-point-00087,https://github.com/n8n-io/n8n,3af9095245be3aaad6bc16622f379f79c6c6068f,"[""mixed-01""]","[""entry-00191""]","[""GHSA-2P9H-RQJW-GM92""]","[""CVE-2026-27578""]"
entry_points,entry-point-00088,https://github.com/n8n-io/n8n,4bb3552d8a0c57b65571f06bdd976bb7431e81b2,"[""mixed-01""]","[""entry-00107""]","[""GHSA-9G95-QF3F-GGRW""]","[""CVE-2026-25053""]"
entry_points,entry-point-00089,https://github.com/n8n-io/n8n,4bb3552d8a0c57b65571f06bdd976bb7431e81b2,"[""mixed-01""]","[""entry-00108""]","[""GHSA-9G95-QF3F-GGRW""]","[""CVE-2026-25053""]"
entry_points,entry-point-00090,https://github.com/n8n-io/n8n,4bb3552d8a0c57b65571f06bdd976bb7431e81b2,"[""mixed-01""]","[""entry-00109""]","[""GHSA-9G95-QF3F-GGRW""]","[""CVE-2026-25053""]"
entry_points,entry-point-00091,https://github.com/n8n-io/n8n,60670e1e40d304a4c46687a20ecaaf239e729632,"[""mixed-01""]","[""entry-00085""]","[""GHSA-58JC-RCG5-95F3""]","[""CVE-2025-61914""]"
entry_points,entry-point-00092,https://github.com/n8n-io/n8n,60670e1e40d304a4c46687a20ecaaf239e729632,"[""mixed-01""]","[""entry-00084""]","[""GHSA-58JC-RCG5-95F3""]","[""CVE-2025-61914""]"
entry_points,entry-point-00093,https://github.com/n8n-io/n8n,60670e1e40d304a4c46687a20ecaaf239e729632,"[""mixed-01""]","[""entry-00086""]","[""GHSA-58JC-RCG5-95F3""]","[""CVE-2025-61914""]"
entry_points,entry-point-00094,https://github.com/n8n-io/n8n,6d2e489e54d1d463dcd40e8b9c46fcd36c09f5e1,"[""mixed-01""]","[""entry-00357""]","[""GHSA-FXCW-H3QJ-8M8P""]","[""CVE-2026-33722""]"
entry_points,entry-point-00095,https://github.com/n8n-io/n8n,732f2a3d3ddba59fb6e51bf2534fd33792a2cde3,"[""mixed-01""]","[""entry-00359""]","[""GHSA-MXRG-77HM-89HV""]","[""CVE-2026-33696""]"
entry_points,entry-point-00096,https://github.com/n8n-io/n8n,732f2a3d3ddba59fb6e51bf2534fd33792a2cde3,"[""mixed-01""]","[""entry-00360""]","[""GHSA-MXRG-77HM-89HV""]","[""CVE-2026-33696""]"
entry_points,entry-point-00097,https://github.com/n8n-io/n8n,732f2a3d3ddba59fb6e51bf2534fd33792a2cde3,"[""mixed-01""]","[""entry-00361""]","[""GHSA-MXRG-77HM-89HV""]","[""CVE-2026-33696""]"
entry_points,entry-point-00098,https://github.com/n8n-io/n8n,8a5d4d5746f55a2fbb1566508bccfa729a304b60,"[""mixed-01""]","[""entry-00111""]","[""GHSA-QPQ4-PW7F-PP8W""]","[""CVE-2026-25054""]"
entry_points,entry-point-00099,https://github.com/n8n-io/n8n,8a5d4d5746f55a2fbb1566508bccfa729a304b60,"[""mixed-01""]","[""entry-00110""]","[""GHSA-QPQ4-PW7F-PP8W""]","[""CVE-2026-25054""]"
entry_points,entry-point-00100,https://github.com/n8n-io/n8n,8e81f3e31398b04fd6f8cc27cf844980cd382117,"[""mixed-01""]","[""entry-00182""]","[""GHSA-VPCF-GVG4-6QWR""]","[""CVE-2026-27577""]"
entry_points,entry-point-00101,https://github.com/n8n-io/n8n,8e81f3e31398b04fd6f8cc27cf844980cd382117,"[""mixed-01""]","[""entry-00181""]","[""GHSA-VPCF-GVG4-6QWR""]","[""CVE-2026-27577""]"
entry_points,entry-point-00102,https://github.com/n8n-io/n8n,8e81f3e31398b04fd6f8cc27cf844980cd382117,"[""mixed-01""]","[""entry-00180""]","[""GHSA-VPCF-GVG4-6QWR""]","[""CVE-2026-27577""]"
entry_points,entry-point-00103,https://github.com/n8n-io/n8n,8e81f3e31398b04fd6f8cc27cf844980cd382117,"[""mixed-01""]","[""entry-00179""]","[""GHSA-VPCF-GVG4-6QWR""]","[""CVE-2026-27577""]"
entry_points,entry-point-00104,https://github.com/n8n-io/n8n,8e81f3e31398b04fd6f8cc27cf844980cd382117,"[""mixed-01""]","[""entry-00178""]","[""GHSA-VPCF-GVG4-6QWR""]","[""CVE-2026-27577""]"
entry_points,entry-point-00105,https://github.com/n8n-io/n8n,8e81f3e31398b04fd6f8cc27cf844980cd382117,"[""mixed-01""]","[""entry-00177""]","[""GHSA-VPCF-GVG4-6QWR""]","[""CVE-2026-27577""]"
entry_points,entry-point-00106,https://github.com/n8n-io/n8n,e45a4b1073d85d04d6455a4f18482838a7840124,"[""mixed-01""]","[""entry-00087""]","[""GHSA-V4PR-FM98-W9PG""]","[""CVE-2026-21858""]"
entry_points,entry-point-00107,https://github.com/nltk/nltk,40d0bc1d484a3458d6a63ecb5ba4957ab16ba14e,"[""mixed-05""]","[""entry-00319""]","[""GHSA-JM6W-M3J8-898G""]","[""CVE-2026-33231""]"
entry_points,entry-point-00108,https://github.com/ollama/ollama,7325791599409de52534429897481918717a9e85,"[""mixed-05""]","[""entry-00076""]","[""GHSA-F6MR-38G8-39RG""]","[""CVE-2025-63389""]"
entry_points,entry-point-00109,https://github.com/ollama/ollama,7325791599409de52534429897481918717a9e85,"[""mixed-05""]","[""entry-00078""]","[""GHSA-F6MR-38G8-39RG""]","[""CVE-2025-63389""]"
entry_points,entry-point-00110,https://github.com/onnx/onnx,bca0315ff3e56bb5847509ca32fadb8d87f680e1,"[""mixed-05""]","[""entry-00462""]","[""GHSA-Q56X-G2FJ-4RJ6""]",[]
entry_points,entry-point-00111,https://github.com/onnx/onnx,bca0315ff3e56bb5847509ca32fadb8d87f680e1,"[""mixed-05""]","[""entry-00463""]","[""GHSA-Q56X-G2FJ-4RJ6""]",[]
entry_points,entry-point-00112,https://github.com/open-webui/open-webui,9942de8011d4b5a141ac507c974c061c0cdad59a,"[""mixed-05""]","[""entry-00057""]","[""GHSA-W7XJ-8FX7-WFCH""]","[""CVE-2025-64495""]"
entry_points,entry-point-00113,https://github.com/open-webui/open-webui,e4e69a10ec08a725bf2ab3db499ef664f2bd7570,"[""mixed-05""]","[""entry-00401""]","[""GHSA-7429-HXCV-268M""]","[""CVE-2026-34222""]"
entry_points,entry-point-00117,https://github.com/openclaw/openclaw,12dc299cdef3759486b52033e78b550d985c3371,"[""openclaw-01""]","[""entry-00304""]","[""GHSA-WCXR-59V9-RXR8""]","[""CVE-2026-32918""]"
entry_points,entry-point-00118,https://github.com/openclaw/openclaw,12dc299cdef3759486b52033e78b550d985c3371,"[""openclaw-01""]","[""entry-00305"",""entry-00307""]","[""GHSA-WCXR-59V9-RXR8""]","[""CVE-2026-32918""]"
entry_points,entry-point-00119,https://github.com/openclaw/openclaw,12dc299cdef3759486b52033e78b550d985c3371,"[""openclaw-01""]","[""entry-00306""]","[""GHSA-WCXR-59V9-RXR8""]","[""CVE-2026-32918""]"
entry_points,entry-point-00124,https://github.com/openclaw/openclaw,1f14c8d96b8662e155d5c10ea650da868e1a9e63,"[""openclaw-01""]","[""entry-00504""]","[""GHSA-XH72-V6V9-MWHC""]",[]
entry_points,entry-point-00125,https://github.com/openclaw/openclaw,1f14c8d96b8662e155d5c10ea650da868e1a9e63,"[""openclaw-01""]","[""entry-00502""]","[""GHSA-XH72-V6V9-MWHC""]",[]
entry_points,entry-point-00126,https://github.com/openclaw/openclaw,1f14c8d96b8662e155d5c10ea650da868e1a9e63,"[""openclaw-01""]","[""entry-00503""]","[""GHSA-XH72-V6V9-MWHC""]",[]
entry_points,entry-point-00127,https://github.com/openclaw/openclaw,1f14c8d96b8662e155d5c10ea650da868e1a9e63,"[""openclaw-01""]","[""entry-00501""]","[""GHSA-XH72-V6V9-MWHC""]",[]
entry_points,entry-point-00128,https://github.com/openclaw/openclaw,204d9fb404838221df19cc46b30e4cf53209d038,"[""openclaw-01""]","[""entry-00245"",""entry-00246"",""entry-00247"",""entry-00248""]","[""GHSA-7FF8-XJH3-MGH6""]",[]
entry_points,entry-point-00135,https://github.com/openclaw/openclaw,3b56a6252bbc4dcf3d3c68a5e3cbb0e1162e58a9,"[""openclaw-01""]","[""entry-00158"",""entry-00163""]","[""GHSA-H9G4-589H-68XV""]","[""CVE-2026-28468""]"
entry_points,entry-point-00136,https://github.com/openclaw/openclaw,3b56a6252bbc4dcf3d3c68a5e3cbb0e1162e58a9,"[""openclaw-01""]","[""entry-00161"",""entry-00166""]","[""GHSA-H9G4-589H-68XV""]","[""CVE-2026-28468""]"
entry_points,entry-point-00137,https://github.com/openclaw/openclaw,3b56a6252bbc4dcf3d3c68a5e3cbb0e1162e58a9,"[""openclaw-01""]","[""entry-00162"",""entry-00167""]","[""GHSA-H9G4-589H-68XV""]","[""CVE-2026-28468""]"
entry_points,entry-point-00138,https://github.com/openclaw/openclaw,3b56a6252bbc4dcf3d3c68a5e3cbb0e1162e58a9,"[""openclaw-01""]","[""entry-00159"",""entry-00164""]","[""GHSA-H9G4-589H-68XV""]","[""CVE-2026-28468""]"
entry_points,entry-point-00139,https://github.com/openclaw/openclaw,3b56a6252bbc4dcf3d3c68a5e3cbb0e1162e58a9,"[""openclaw-01""]","[""entry-00160"",""entry-00165""]","[""GHSA-H9G4-589H-68XV""]","[""CVE-2026-28468""]"
entry_points,entry-point-00174,https://github.com/openclaw/openclaw,6aa11f30924ee08d0e6f36ede4877e44c553b984,"[""openclaw-01""]","[""entry-00330""]","[""GHSA-HFF7-CCV5-52F8"",""GHSA-QWMF-95R9-GX9X""]","[""CVE-2026-32045""]"
entry_points,entry-point-00175,https://github.com/openclaw/openclaw,6aa11f30924ee08d0e6f36ede4877e44c553b984,"[""openclaw-01""]","[""entry-00329""]","[""GHSA-HFF7-CCV5-52F8"",""GHSA-QWMF-95R9-GX9X""]","[""CVE-2026-32045""]"
entry_points,entry-point-00176,https://github.com/openclaw/openclaw,6aa11f30924ee08d0e6f36ede4877e44c553b984,"[""openclaw-01""]","[""entry-00331""]","[""GHSA-HFF7-CCV5-52F8"",""GHSA-QWMF-95R9-GX9X""]","[""CVE-2026-32045""]"
entry_points,entry-point-00177,https://github.com/openclaw/openclaw,6aa11f30924ee08d0e6f36ede4877e44c553b984,"[""openclaw-01""]","[""entry-00328""]","[""GHSA-HFF7-CCV5-52F8"",""GHSA-QWMF-95R9-GX9X""]","[""CVE-2026-32045""]"
entry_points,entry-point-00217,https://github.com/openclaw/openclaw,d08dafb08fee1e36ef929d6ccfdc322fdf52cee6,"[""openclaw-01""]","[""entry-00216"",""entry-00217"",""entry-00218"",""entry-00283"",""entry-00284"",""entry-00285""]","[""GHSA-GP3Q-WPQ4-5C5H"",""GHSA-JV6R-27WW-4GW4""]","[""CVE-2026-32027""]"
entry_points,entry-point-00232,https://github.com/paperclipai/paperclip,50cd76d8a3f2fc06d1a5af63840abd3d7a1bcd02,"[""mixed-03""]","[""entry-00437""]","[""GHSA-265W-RF2W-CJH4""]",[]
entry_points,entry-point-00233,https://github.com/paperclipai/paperclip,50cd76d8a3f2fc06d1a5af63840abd3d7a1bcd02,"[""mixed-03""]","[""entry-00446""]","[""GHSA-VR7G-88FQ-VHQ3""]",[]
entry_points,entry-point-00234,https://github.com/paperclipai/paperclip,a07237779bd5391a4683a754ed95249d57a49b2c,"[""mixed-03""]","[""entry-00483"",""entry-00486""]","[""GHSA-3XX2-MQJM-HG9X""]",[]
entry_points,entry-point-00235,https://github.com/paperclipai/paperclip,a07237779bd5391a4683a754ed95249d57a49b2c,"[""mixed-03""]","[""entry-00484"",""entry-00487""]","[""GHSA-3XX2-MQJM-HG9X""]",[]
entry_points,entry-point-00236,https://github.com/paperclipai/paperclip,a07237779bd5391a4683a754ed95249d57a49b2c,"[""mixed-03""]","[""entry-00485"",""entry-00488""]","[""GHSA-3XX2-MQJM-HG9X""]",[]
